56483	790323	27.4
56483	800323	24.1
56483	810323	23.6
56483	820323	35.3
56483	830323	43.0
56483	840323	20.8
56483	850323	29.6
56483	860323	19.4
56483	870323	35.8
56483	880323	32.8
56483	890323	35.6
56483	900323	32.5
56483	910323	50.9
56483	920323	32.5
56483	930323	19.9
56483	940323	34.5
56483	950323	45.3
56483	960323	39.1
56483	970323	26.2
56483	980323	23.9
56483	990323	21.1
56483	000323	53.1
56483	010323	33.8
56483	020323	27.9
56483	030323	16.0
56483	040323	41.0
56483	050323	19.1
56483	060323	23.0
56483	070323	32.3
56483	080323	40.9
56483	090323	36.2
56483	100323	43.9
56483	110323	17.7
56483	120323	23.6
56483	130323	44.3
56483	140323	65.6
56483	150323	36.0
56483	160323	20.3
56483	170323	18.4
56483	180323	34.9
56483	190323	14.0
56483	200323	31.1
56489	790323	28.1
56489	800323	26.9
56489	810323	23.5
56489	820323	38.9
56489	830323	39.8
56489	840323	20.1
56489	850323	27.4
56489	860323	21.1
56489	870323	37.2
56489	880323	25.2
56489	890323	31.1
56489	900323	23.8
56489	910323	50.5
56489	920323	21.8
56489	930323	20.2
56489	940323	29.2
56489	950323	41.6
56489	960323	30.6
56489	970323	19.6
56489	980323	22.9
56489	990323	19.6
56489	000323	38.2
56489	010323	28.6
56489	020323	33.1
56489	030323	16.4
56489	040323	28.6
56489	050323	16.7
56489	060323	19.0
56489	070323	16.2
56489	080323	32.4
56489	090323	33.8
56489	100323	34.7
56489	110323	15.7
56489	120323	24.5
56489	130323	33.8
56489	140323	44.9
56489	150323	34.1
56489	160323	15.4
56489	170323	28.4
56489	180323	25.8
56489	190323	14.2
56489	200323	34.1
56497	790323	30.3
56497	800323	33.9
56497	810323	43.9
56497	820323	56.4
56497	830323	47.7
56497	840323	27.2
56497	850323	37.6
56497	860323	45.4
56497	870323	49.8
56497	880323	63.1
56497	890323	46.9
56497	900323	44.6
56497	910323	65.5
56497	920323	43.0
56497	930323	39.4
56497	940323	45.9
56497	950323	54.1
56497	960323	48.3
56497	970323	32.5
56497	980323	28.8
56497	990323	34.5
56497	000323	42.8
56497	010323	33.0
56497	020323	33.2
56497	030323	27.0
56497	040323	49.9
56497	050323	32.2
56497	060323	32.3
56497	070323	28.8
56497	080323	48.6
56497	090323	42.5
56497	100323	47.0
56497	110323	25.7
56497	120323	34.9
56497	130323	38.7
56497	140323	49.8
56497	150323	35.5
56497	160323	21.7
56497	170323	33.5
56497	180323	35.4
56497	190323	25.8
56497	200323	50.6
56543	790323	27.5
56543	800323	37.1
56543	810323	21.5
56543	820323	26.4
56543	830323	12.3
56543	840323	22.9
56543	850323	27.1
56543	860323	15.7
56543	870323	7.4
56543	880323	16.5
56543	890323	19.2
56543	900323	33.2
56543	910323	58.2
56543	920323	38.0
56543	930323	18.1
56543	940323	36.2
56543	950323	20.7
56543	960323	82.7
56543	970323	18.5
56543	980323	86.0
56543	990323	36.9
56543	000323	9.5
56543	010323	31.2
56543	020323	20.9
56543	030323	6.4
56543	040323	32.5
56543	050323	54.3
56543	060323	12.7
56543	070323	2.1
56543	080323	14.7
56543	090323	28.3
56543	100323	77.5
56543	110323	32.7
56543	120323	16.8
56543	130323	28.4
56543	140323	19.0
56543	150323	16.0
56543	160323	17.2
56543	170323	34.1
56543	180323	14.0
56543	190323	16.0
56543	200323	6.8
56567	790323	2.1
56567	800323	5.9
56567	810323	4.8
56567	820323	5.2
56567	830323	5.8
56567	840323	1.5
56567	850323	11.0
56567	860323	1.2
56567	870323	1.8
56567	880323	3.7
56567	890323	8.3
56567	900323	4.6
56567	910323	35.1
56567	920323	5.3
56567	930323	2.8
56567	940323	40.2
56567	950323	5.6
56567	960323	39.2
56567	970323	3.5
56567	980323	28.6
56567	990323	9.0
56567	000323	6.8
56567	010323	8.1
56567	020323	4.4
56567	030323	2.7
56567	040323	11.0
56567	050323	35.6
56567	060323	0.8
56567	070323	0.7
56567	080323	12.4
56567	090323	10.1
56567	100323	23.9
56567	110323	20.0
56567	120323	8.5
56567	130323	6.8
56567	140323	3.7
56567	150323	13.0
56567	160323	10.7
56567	170323	21.2
56567	180323	8.8
56567	190323	4.5
56567	200323	1.4
56582	790323	21.8
56582	800323	27.2
56582	810323	45.1
56582	820323	40.7
56582	830323	40.4
56582	840323	21.6
56582	850323	28.3
56582	860323	33.2
56582	870323	34.1
56582	880323	37.9
56582	890323	41.0
56582	900323	32.6
56582	910323	53.4
56582	920323	31.5
56582	930323	29.5
56582	940323	39.2
56582	950323	44.3
56582	960323	53.6
56582	970323	28.8
56582	980323	23.8
56582	990323	34.7
56582	000323	30.2
56582	010323	42.1
56582	020323	32.7
56582	030323	25.9
56582	040323	40.4
56582	050323	28.3
56582	060323	29.3
56582	070323	24.9
56582	080323	41.1
56582	090323	46.5
56582	100323	41.3
56582	110323	30.0
56582	120323	36.3
56582	130323	42.4
56582	140323	49.8
56582	150323	40.0
56582	160323	23.9
56582	170323	34.5
56582	180323	44.8
56582	190323	26.6
56582	200323	40.7
56585	790323	10.2
56585	800323	11.0
56585	810323	16.0
56585	820323	20.2
56585	830323	25.3
56585	840323	8.4
56585	850323	12.6
56585	860323	9.1
56585	870323	9.5
56585	880323	9.3
56585	890323	18.4
56585	900323	10.5
56585	910323	27.4
56585	920323	12.1
56585	930323	3.8
56585	940323	33.3
56585	950323	15.0
56585	960323	43.0
56585	970323	14.4
56585	980323	19.8
56585	990323	23.5
56585	000323	12.6
56585	010323	37.3
56585	020323	16.4
56585	030323	22.4
56585	040323	17.6
56585	050323	19.0
56585	060323	10.9
56585	070323	8.4
56585	080323	17.9
