56483	790703	49.9
56483	800703	43.1
56483	810703	79.5
56483	820703	99.6
56483	830703	59.2
56483	840703	107.0
56483	850703	62.7
56483	860703	131.2
56483	870703	70.1
56483	880703	58.1
56483	890703	179.2
56483	900703	57.7
56483	910703	39.4
56483	920703	54.5
56483	930703	42.0
56483	940703	202.1
56483	950703	55.4
56483	960703	77.2
56483	970703	77.4
56483	980703	185.5
56483	990703	61.7
56483	000703	70.2
56483	010703	95.0
56483	020703	73.0
56483	030703	87.8
56483	040703	32.7
56483	050703	127.5
56483	060703	146.8
56483	070703	149.8
56483	080703	68.7
56483	090703	61.9
56483	100703	137.1
56483	110703	66.4
56483	120703	71.6
56483	130703	164.3
56483	140703	45.8
56483	150703	48.7
56483	160703	140.2
56483	170703	44.7
56483	180703	88.7
56483	190703	70.6
56483	200703	78.2
56489	790703	43.6
56489	800703	32.9
56489	810703	92.0
56489	820703	102.3
56489	830703	60.8
56489	840703	110.7
56489	850703	68.3
56489	860703	125.9
56489	870703	55.2
56489	880703	78.2
56489	890703	82.3
56489	900703	109.7
56489	910703	43.0
56489	920703	65.1
56489	930703	47.2
56489	940703	219.4
56489	950703	43.9
56489	960703	59.3
56489	970703	125.1
56489	980703	174.1
56489	990703	55.1
56489	000703	46.1
56489	010703	126.2
56489	020703	89.6
56489	030703	58.8
56489	040703	28.8
56489	050703	110.8
56489	060703	122.5
56489	070703	190.0
56489	080703	60.2
56489	090703	56.9
56489	100703	84.9
56489	110703	62.8
56489	120703	99.4
56489	130703	203.2
56489	140703	59.6
56489	150703	37.6
56489	160703	149.8
56489	170703	44.6
56489	180703	160.7
56489	190703	59.0
56489	200703	47.0
56497	790703	38.7
56497	800703	42.5
56497	810703	67.7
56497	820703	130.0
56497	830703	107.9
56497	840703	104.6
56497	850703	72.6
56497	860703	113.7
56497	870703	99.2
56497	880703	71.2
56497	890703	92.5
56497	900703	92.4
56497	910703	66.3
56497	920703	70.6
56497	930703	37.6
56497	940703	148.3
56497	950703	52.0
56497	960703	97.9
56497	970703	87.0
56497	980703	178.8
56497	990703	64.9
56497	000703	94.2
56497	010703	136.7
56497	020703	64.4
56497	030703	74.1
56497	040703	32.0
56497	050703	150.2
56497	060703	99.2
56497	070703	167.3
56497	080703	63.9
56497	090703	74.4
56497	100703	113.2
56497	110703	77.7
56497	120703	131.8
56497	130703	166.9
56497	140703	71.7
56497	150703	41.9
56497	160703	96.7
56497	170703	32.6
56497	180703	89.6
56497	190703	82.1
56497	200703	85.1
56543	790703	65.8
56543	800703	49.4
56543	810703	63.4
56543	820703	80.0
56543	830703	18.2
56543	840703	82.4
56543	850703	74.1
56543	860703	104.2
56543	870703	64.8
56543	880703	76.9
56543	890703	80.6
56543	900703	46.6
56543	910703	72.4
56543	920703	81.8
56543	930703	54.7
56543	940703	72.9
56543	950703	66.2
56543	960703	96.4
56543	970703	156.1
56543	980703	84.3
56543	990703	75.7
56543	000703	101.7
56543	010703	58.2
56543	020703	112.0
56543	030703	44.6
56543	040703	90.1
56543	050703	71.7
56543	060703	89.0
56543	070703	81.2
56543	080703	77.4
56543	090703	84.7
56543	100703	82.0
56543	110703	45.8
56543	120703	66.9
56543	130703	69.9
56543	140703	65.4
56543	150703	66.4
56543	160703	101.1
56543	170703	82.2
56543	180703	113.8
56543	190703	105.9
56543	200703	55.8
56567	790703	69.5
56567	800703	87.3
56567	810703	76.5
56567	820703	110.3
56567	830703	17.3
56567	840703	85.4
56567	850703	92.3
56567	860703	98.5
56567	870703	113.3
56567	880703	54.8
56567	890703	79.0
56567	900703	58.0
56567	910703	89.0
56567	920703	81.4
56567	930703	29.1
56567	940703	82.4
56567	950703	78.2
56567	960703	119.1
56567	970703	141.7
56567	980703	138.5
56567	990703	74.8
56567	000703	111.3
56567	010703	47.4
56567	020703	115.5
56567	030703	34.1
56567	040703	101.7
56567	050703	78.3
56567	060703	99.9
56567	070703	181.7
56567	080703	83.0
56567	090703	84.1
56567	100703	99.3
56567	110703	51.1
56567	120703	71.1
56567	130703	109.2
56567	140703	95.1
56567	150703	79.9
56567	160703	121.1
56567	170703	96.9
56567	180703	112.9
56567	190703	130.4
56567	200703	48.7
56582	790703	42.9
56582	800703	53.0
56582	810703	33.7
56582	820703	126.6
56582	830703	117.3
56582	840703	102.8
56582	850703	75.1
56582	860703	102.9
56582	870703	107.6
56582	880703	81.8
56582	890703	105.6
56582	900703	74.1
56582	910703	104.3
56582	920703	58.8
56582	930703	35.8
56582	940703	124.6
56582	950703	66.4
56582	960703	114.8
56582	970703	94.1
56582	980703	176.8
56582	990703	83.5
56582	000703	95.9
56582	010703	132.3
56582	020703	83.0
56582	030703	95.6
56582	040703	50.4
56582	050703	125.7
56582	060703	104.0
56582	070703	118.4
56582	080703	91.2
56582	090703	88.0
56582	100703	104.6
56582	110703	63.1
56582	120703	155.8
56582	130703	95.7
56582	140703	101.2
56582	150703	32.2
56582	160703	90.4
56582	170703	32.6
56582	180703	127.7
56582	190703	94.8
56582	200703	132.4
56585	790703	56.4
56585	800703	75.6
56585	810703	14.7
56585	820703	87.1
56585	830703	139.1
56585	840703	102.8
56585	850703	75.7
56585	860703	105.8
56585	870703	113.8
56585	880703	91.1
56585	890703	90.2
56585	900703	36.9
56585	910703	141.0
56585	920703	53.3
56585	930703	31.4
56585	940703	103.2
56585	950703	76.4
56585	960703	88.2
56585	970703	107.6
56585	980703	150.9
56585	990703	87.8
56585	000703	99.3
56585	010703	111.9
56585	020703	103.6
56585	030703	95.7
56585	040703	71.6
56585	050703	110.4
56585	060703	70.2
56585	070703	62.6
56585	080703	96.6
56585	090703	63.9
56585	100703	134.1
56585	110703	65.0
56585	120703	103.4
56585	130703	57.1
56585	140703	86.9
56585	150703	29.1
56585	160703	90.3
56585	170703	49.7
56585	180703	122.5
56585	190703	112.1
56585	200703	174.8
56586	790703	39.0
56586	800703	61.9
56586	810703	7.7
56586	820703	61.3
56586	830703	75.9
56586	840703	87.0
56586	850703	57.4
56586	860703	83.0
56586	870703	104.0
56586	880703	69.7
56586	890703	58.4
56586	900703	25.5
56586	910703	132.3
56586	920703	38.9
56586	930703	22.3
56586	940703	92.0
56586	950703	69.0
56586	960703	83.0
56586	970703	90.6
56586	980703	139.6
56586	990703	63.2
56586	000703	81.1
56586	010703	116.1
56586	020703	93.1
56586	030703	68.7
56586	040703	56.1
56586	050703	97.0
56586	060703	62.6
56586	070703	54.2
56586	080703	83.6
56586	090703	54.2
56586	100703	114.0
56586	110703	37.9
56586	120703	66.1
56586	130703	42.7
56586	140703	75.2
56586	150703	21.9
56586	160703	67.2
56586	170703	44.7
56586	180703	110.2
56586	190703	99.2
56586	200703	117.7
56594	790703	42.9
56594	800703	53.0
56594	810703	33.7
56594	820703	126.6
56594	830703	117.3
56594	840703	102.8
56594	850703	75.1
56594	860703	102.9
56594	870703	107.6
56594	880703	81.8
56594	890703	105.6
56594	900703	74.1
56594	910703	104.3
56594	920703	58.8
56594	930703	35.8
56594	940703	124.6
56594	950703	66.4
56594	960703	114.8
56594	970703	94.1
56594	980703	176.8
56594	990703	83.5
56594	000703	95.9
56594	010703	132.3
56594	020703	83.0
56594	030703	95.6
56594	040703	50.4
56594	050703	125.7
56594	060703	104.0
56594	070703	118.4
56594	080703	91.2
56594	090703	88.0
56594	100703	104.6
56594	110703	63.1
56594	120703	155.8
56594	130703	95.7
56594	140703	101.2
56594	150703	32.2
56594	160703	90.4
56594	170703	32.6
56594	180703	127.7
56594	190703	94.8
56594	200703	132.4
56595	790703	68.0
56595	800703	62.9
56595	810703	7.7
56595	820703	76.2
56595	830703	108.3
56595	840703	77.2
56595	850703	70.4
56595	860703	107.1
56595	870703	115.4
56595	880703	58.3
56595	890703	86.4
56595	900703	39.2
56595	910703	134.1
56595	920703	44.7
56595	930703	30.2
56595	940703	83.6
56595	950703	98.0
56595	960703	71.8
56595	970703	120.4
56595	980703	119.3
56595	990703	58.2
56595	000703	143.7
56595	010703	167.6
56595	020703	62.8
56595	030703	114.8
56595	040703	48.7
56595	050703	132.5
56595	060703	77.3
56595	070703	70.1
56595	080703	93.3
56595	090703	34.1
56595	100703	84.2
56595	110703	33.7
56595	120703	107.1
56595	130703	31.5
56595	140703	66.5
56595	150703	28.3
56595	160703	40.1
56595	170703	41.8
56595	180703	84.2
56595	190703	94.2
56595	200703	151.9
56643	790703	75.8
56643	800703	91.0
56643	810703	66.9
56643	820703	99.5
56643	830703	44.6
56643	840703	165.0
56643	850703	161.9
56643	860703	101.3
56643	870703	167.4
56643	880703	155.7
56643	890703	72.1
56643	900703	114.7
56643	910703	141.9
56643	920703	182.3
56643	930703	99.9
56643	940703	103.2
56643	950703	135.9
56643	960703	178.4
56643	970703	290.8
56643	980703	165.4
56643	990703	93.5
56643	000703	140.4
56643	010703	106.7
56643	020703	129.8
56643	030703	121.6
56643	040703	169.2
56643	050703	77.1
56643	060703	112.4
56643	070703	91.3
56643	080703	125.3
56643	090703	88.1
56643	100703	83.0
56643	110703	59.5
56643	120703	131.7
56643	130703	132.6
56643	140703	60.3
56643	150703	90.4
56643	160703	93.5
56643	170703	179.0
56643	180703	164.4
56643	190703	234.2
56643	200703	115.1
56645	790703	88.4
56645	800703	72.5
56645	810703	87.2
56645	820703	88.6
56645	830703	29.7
56645	840703	107.1
56645	850703	100.9
56645	860703	109.3
56645	870703	76.6
56645	880703	70.1
56645	890703	76.3
56645	900703	57.8
56645	910703	85.7
56645	920703	95.2
56645	930703	51.8
56645	940703	98.5
56645	950703	80.3
56645	960703	118.9
56645	970703	165.5
56645	980703	127.6
56645	990703	66.9
56645	000703	101.9
56645	010703	73.4
56645	020703	156.3
56645	030703	42.4
56645	040703	115.5
56645	050703	55.9
56645	060703	116.8
56645	070703	81.4
56645	080703	86.4
56645	090703	111.5
56645	100703	61.1
56645	110703	84.2
56645	120703	77.6
56645	130703	69.5
56645	140703	81.1
56645	150703	83.6
56645	160703	154.3
56645	170703	111.8
56645	180703	119.2
56645	190703	188.2
56645	200703	72.8
56646	790703	60.1
56646	800703	75.5
56646	810703	86.6
56646	820703	120.1
56646	830703	16.3
56646	840703	95.9
56646	850703	88.9
56646	860703	103.1
56646	870703	52.8
56646	880703	36.5
56646	890703	60.1
56646	900703	60.1
56646	910703	73.8
56646	920703	97.9
56646	930703	49.7
56646	940703	111.7
56646	950703	95.2
56646	960703	115.8
56646	970703	140.7
56646	980703	106.3
56646	990703	80.7
56646	000703	109.2
56646	010703	50.9
56646	020703	157.0
56646	030703	36.9
56646	040703	95.0
56646	050703	66.7
56646	060703	119.8
56646	070703	91.2
56646	080703	75.6
56646	090703	100.3
56646	100703	53.0
56646	110703	70.1
56646	120703	64.4
56646	130703	75.4
56646	140703	97.4
56646	150703	87.7
56646	160703	130.2
56646	170703	97.6
56646	180703	109.3
56646	190703	146.0
56646	200703	60.8
56649	790703	80.6
56649	800703	68.4
56649	810703	72.6
56649	820703	129.3
56649	830703	17.2
56649	840703	95.5
56649	850703	70.7
56649	860703	110.0
56649	870703	56.1
56649	880703	53.0
56649	890703	67.7
56649	900703	49.6
56649	910703	74.4
56649	920703	117.3
56649	930703	50.7
56649	940703	131.8
56649	950703	70.0
56649	960703	114.2
56649	970703	125.1
56649	980703	130.7
56649	990703	70.7
56649	000703	134.3
56649	010703	39.0
56649	020703	160.2
56649	030703	43.9
56649	040703	78.8
56649	050703	58.1
56649	060703	110.4
56649	070703	68.5
56649	080703	90.4
56649	090703	108.0
56649	100703	33.7
56649	110703	56.0
56649	120703	63.0
56649	130703	74.4
56649	140703	75.4
56649	150703	115.2
56649	160703	78.8
56649	170703	102.0
56649	180703	90.4
56649	190703	128.8
56649	200703	91.2
56651	790703	85.0
56651	800703	106.5
56651	810703	101.1
56651	820703	133.4
56651	830703	12.1
56651	840703	145.5
56651	850703	104.5
56651	860703	112.2
56651	870703	79.9
56651	880703	43.7
56651	890703	68.9
56651	900703	82.7
56651	910703	108.1
56651	920703	83.0
56651	930703	57.3
56651	940703	109.9
56651	950703	108.3
56651	960703	122.9
56651	970703	152.7
56651	980703	127.0
56651	990703	84.2
56651	000703	127.1
56651	010703	58.3
56651	020703	162.8
56651	030703	64.8
56651	040703	106.3
56651	050703	102.6
56651	060703	117.1
56651	070703	153.7
56651	080703	70.2
56651	090703	97.0
56651	100703	81.6
56651	110703	99.2
56651	120703	109.5
56651	130703	118.4
56651	140703	121.5
56651	150703	98.2
56651	160703	164.8
56651	170703	103.1
56651	180703	109.4
56651	190703	145.9
56651	200703	69.2
56652	790703	76.2
56652	800703	91.0
56652	810703	71.0
56652	820703	112.1
56652	830703	13.0
56652	840703	110.9
56652	850703	107.0
56652	860703	123.7
56652	870703	104.7
56652	880703	45.6
56652	890703	75.7
56652	900703	72.2
56652	910703	88.5
56652	920703	65.5
56652	930703	36.6
56652	940703	109.3
56652	950703	89.0
56652	960703	118.9
56652	970703	150.9
56652	980703	150.3
56652	990703	76.7
56652	000703	132.9
56652	010703	61.9
56652	020703	121.7
56652	030703	38.8
56652	040703	99.1
56652	050703	82.5
56652	060703	105.5
56652	070703	152.3
56652	080703	74.8
56652	090703	74.0
56652	100703	82.8
56652	110703	49.5
56652	120703	87.6
56652	130703	103.4
56652	140703	90.2
56652	150703	71.8
56652	160703	164.7
56652	170703	132.0
56652	180703	99.0
56652	190703	114.6
56652	200703	48.7
56654	790703	82.7
56654	800703	104.1
56654	810703	85.8
56654	820703	140.5
56654	830703	15.1
56654	840703	125.1
56654	850703	106.1
56654	860703	131.5
56654	870703	73.4
56654	880703	38.6
56654	890703	80.3
56654	900703	66.1
56654	910703	98.6
56654	920703	91.0
56654	930703	64.5
56654	940703	133.9
56654	950703	119.0
56654	960703	127.4
56654	970703	145.7
56654	980703	125.4
56654	990703	85.5
56654	000703	120.9
56654	010703	48.6
56654	020703	172.0
56654	030703	59.1
56654	040703	100.8
56654	050703	80.9
56654	060703	113.8
56654	070703	146.0
56654	080703	73.6
56654	090703	110.7
56654	100703	73.5
56654	110703	90.3
56654	120703	92.9
56654	130703	108.3
56654	140703	123.1
56654	150703	108.0
56654	160703	150.8
56654	170703	100.1
56654	180703	116.7
56654	190703	165.6
56654	200703	76.5
56664	790703	80.2
56664	800703	134.7
56664	810703	73.7
56664	820703	133.1
56664	830703	88.4
56664	840703	187.5
56664	850703	161.9
56664	860703	97.3
56664	870703	216.1
56664	880703	118.8
56664	890703	150.2
56664	900703	114.3
56664	910703	156.1
56664	920703	122.8
56664	930703	74.1
56664	940703	96.2
56664	950703	112.3
56664	960703	171.3
56664	970703	176.5
56664	980703	238.6
56664	990703	131.3
56664	000703	136.3
56664	010703	39.7
56664	020703	136.5
56664	030703	103.6
56664	040703	146.1
56664	050703	151.5
56664	060703	101.1
56664	070703	105.8
56664	080703	121.0
56664	090703	117.2
56664	100703	175.0
56664	110703	100.4
56664	120703	203.8
56664	130703	153.8
56664	140703	128.3
56664	150703	102.9
56664	160703	158.6
56664	170703	227.7
56664	180703	132.8
56664	190703	153.4
56664	200703	85.3
56669	790703	64.4
56669	800703	104.1
56669	810703	10.7
56669	820703	67.7
56669	830703	2.5
56669	840703	89.7
56669	850703	137.5
56669	860703	92.4
56669	870703	82.2
56669	880703	25.7
56669	890703	27.1
56669	900703	40.6
56669	910703	105.2
56669	920703	106.3
56669	930703	24.1
56669	940703	67.2
56669	950703	97.8
56669	960703	66.2
56669	970703	132.6
56669	980703	140.8
56669	990703	110.4
56669	000703	137.2
56669	010703	42.5
56669	020703	129.1
56669	030703	23.6
56669	040703	88.2
56669	050703	101.0
56669	060703	51.6
56669	070703	44.1
56669	080703	92.0
56669	090703	70.6
56669	100703	27.6
56669	110703	15.8
56669	120703	30.0
56669	130703	30.4
56669	140703	111.7
56669	150703	110.2
56669	160703	75.3
56669	170703	164.0
56669	180703	50.5
56669	190703	83.7
56669	200703	40.4
56673	790703	54.7
56673	800703	54.3
56673	810703	23.7
56673	820703	50.6
56673	830703	33.8
56673	840703	90.0
56673	850703	61.7
56673	860703	92.0
56673	870703	107.3
56673	880703	74.4
56673	890703	49.5
56673	900703	54.4
56673	910703	141.1
56673	920703	66.1
56673	930703	28.5
56673	940703	105.3
56673	950703	78.8
56673	960703	69.2
56673	970703	138.8
56673	980703	122.7
56673	990703	85.7
56673	000703	67.4
56673	010703	74.8
56673	020703	81.8
56673	030703	59.5
56673	040703	67.2
56673	050703	123.0
56673	060703	63.0
56673	070703	50.1
56673	080703	74.5
56673	090703	38.5
56673	100703	91.0
56673	110703	30.0
56673	120703	85.4
56673	130703	40.7
56673	140703	44.1
56673	150703	29.3
56673	160703	73.6
56673	170703	45.1
56673	180703	61.2
56673	190703	133.2
56673	200703	90.0
56684	790703	68.5
56684	800703	100.0
56684	810703	23.7
56684	820703	69.9
56684	830703	51.2
56684	840703	109.5
56684	850703	79.0
56684	860703	95.1
56684	870703	133.4
56684	880703	122.7
56684	890703	51.6
56684	900703	56.7
56684	910703	142.6
56684	920703	62.9
56684	930703	65.1
56684	940703	146.6
56684	950703	79.9
56684	960703	96.6
56684	970703	139.5
56684	980703	108.3
56684	990703	94.1
56684	000703	102.9
56684	010703	135.8
56684	020703	129.4
56684	030703	43.9
56684	040703	63.1
56684	050703	103.6
56684	060703	119.9
56684	070703	100.2
56684	080703	63.2
56684	090703	59.5
56684	100703	125.0
56684	110703	74.3
56684	120703	72.3
56684	130703	59.8
56684	140703	86.7
56684	150703	33.2
56684	160703	87.6
56684	170703	50.3
56684	180703	146.9
56684	190703	162.4
56684	200703	78.2
56688	790703	68.0
56688	800703	98.6
56688	810703	25.0
56688	820703	45.6
56688	830703	22.5
56688	840703	64.5
56688	850703	79.3
56688	860703	90.9
56688	870703	149.5
56688	880703	88.5
56688	890703	40.5
56688	900703	60.0
56688	910703	147.9
56688	920703	102.4
56688	930703	47.0
56688	940703	63.0
56688	950703	115.4
56688	960703	98.2
56688	970703	114.6
56688	980703	60.0
56688	990703	118.3
56688	000703	140.0
56688	010703	84.1
56688	020703	101.8
56688	030703	36.8
56688	040703	74.3
56688	050703	110.8
56688	060703	78.1
56688	070703	139.5
56688	080703	83.9
56688	090703	50.3
56688	100703	80.2
56688	110703	38.1
56688	120703	28.2
56688	130703	28.2
56688	140703	74.3
56688	150703	56.4
56688	160703	65.8
56688	170703	85.8
56688	180703	72.1
56688	190703	126.0
56688	200703	83.5
56697	790703	57.9
56697	800703	77.0
56697	810703	23.0
56697	820703	44.1
56697	830703	28.6
56697	840703	97.0
56697	850703	74.4
56697	860703	122.0
56697	870703	150.8
56697	880703	63.3
56697	890703	42.2
56697	900703	30.1
56697	910703	171.0
56697	920703	57.2
56697	930703	74.0
56697	940703	74.7
56697	950703	96.9
56697	960703	79.3
56697	970703	94.6
56697	980703	57.9
56697	990703	90.2
56697	000703	118.4
56697	010703	127.5
56697	020703	96.1
56697	030703	41.7
56697	040703	76.9
56697	050703	80.0
56697	060703	78.5
56697	070703	78.8
56697	080703	78.4
56697	090703	64.0
56697	100703	82.8
56697	110703	32.6
56697	120703	23.5
56697	130703	39.5
56697	140703	69.1
56697	150703	29.5
56697	160703	73.2
56697	170703	92.6
56697	180703	85.5
56697	190703	168.9
56697	200703	79.3
56739	790703	107.6
56739	800703	77.5
56739	810703	120.6
56739	820703	148.3
56739	830703	68.5
56739	840703	237.3
56739	850703	172.8
56739	860703	159.1
56739	870703	172.6
56739	880703	170.8
56739	890703	95.0
56739	900703	121.3
56739	910703	152.8
56739	920703	213.2
56739	930703	104.9
56739	940703	142.5
56739	950703	177.5
56739	960703	245.9
56739	970703	342.6
56739	980703	318.6
56739	990703	128.7
56739	000703	166.3
56739	010703	121.3
56739	020703	136.4
56739	030703	113.9
56739	040703	204.9
56739	050703	94.3
56739	060703	292.0
56739	070703	82.4
56739	080703	112.8
56739	090703	150.1
56739	100703	76.8
56739	110703	92.9
56739	120703	125.3
56739	130703	199.9
56739	140703	72.1
56739	150703	76.5
56739	160703	119.8
56739	170703	195.8
56739	180703	123.8
56739	190703	259.3
56739	200703	152.5
56742	790703	64.5
56742	800703	76.9
56742	810703	71.1
