56483	790131	10.7
56483	800131	16.9
56483	810131	13.7
56483	820131	29.2
56483	830131	18.7
56483	840131	17.3
56483	850131	23.5
56483	860131	23.2
56483	870131	27.7
56483	880131	14.6
56483	890131	22.7
56483	900131	17.2
56483	910131	16.0
56483	920131	33.4
56483	930131	11.1
56483	940131	14.3
56483	950131	29.0
56483	960131	22.5
56483	970131	33.9
56483	980131	22.0
56483	990131	12.5
56483	000131	14.3
56483	010131	21.4
56483	020131	16.9
56483	030131	13.4
56483	040131	18.5
56483	050131	16.6
56483	060131	20.6
56483	070131	12.1
56483	080131	22.8
56483	090131	5.8
56483	100131	12.6
56483	110131	3.2
56483	120131	16.6
56483	130131	11.2
56483	140131	15.5
56483	150131	13.6
56483	160131	10.0
56483	170131	14.5
56483	180131	11.9
56483	190131	7.3
56483	200131	25.4
56489	790131	10.3
56489	800131	11.0
56489	810131	10.3
56489	820131	15.9
56489	830131	18.7
56489	840131	9.2
56489	850131	21.7
56489	860131	11.3
56489	870131	25.5
56489	880131	14.1
56489	890131	14.3
56489	900131	11.4
56489	910131	11.8
56489	920131	21.7
56489	930131	12.5
56489	940131	9.5
56489	950131	20.0
56489	960131	16.6
56489	970131	28.1
56489	980131	14.4
56489	990131	8.5
56489	000131	10.3
56489	010131	16.5
56489	020131	12.9
56489	030131	12.3
56489	040131	14.9
56489	050131	10.2
56489	060131	19.8
56489	070131	13.0
56489	080131	18.9
56489	090131	7.3
56489	100131	7.7
56489	110131	5.7
56489	120131	12.7
56489	130131	10.1
56489	140131	14.9
56489	150131	10.8
56489	160131	8.1
56489	170131	10.3
56489	180131	11.3
56489	190131	7.4
56489	200131	20.7
56497	790131	23.0
56497	800131	28.7
56497	810131	27.7
56497	820131	44.1
56497	830131	36.3
56497	840131	26.9
56497	850131	29.7
56497	860131	34.4
56497	870131	40.9
56497	880131	28.1
56497	890131	39.9
56497	900131	30.8
56497	910131	28.8
56497	920131	48.1
56497	930131	16.2
56497	940131	30.7
56497	950131	56.2
56497	960131	33.2
56497	970131	67.4
56497	980131	35.2
56497	990131	30.8
56497	000131	24.4
56497	010131	33.7
56497	020131	30.4
56497	030131	23.2
56497	040131	39.6
56497	050131	28.8
56497	060131	37.9
56497	070131	15.4
56497	080131	42.2
56497	090131	21.4
56497	100131	27.6
56497	110131	12.8
56497	120131	35.3
56497	130131	28.1
56497	140131	35.2
56497	150131	27.0
56497	160131	20.6
56497	170131	25.9
56497	180131	28.6
56497	190131	18.6
56497	200131	48.4
56543	790131	31.3
56543	800131	25.1
56543	810131	20.8
56543	820131	31.8
56543	830131	18.1
56543	840131	18.0
56543	850131	21.2
56543	860131	17.2
56543	870131	18.5
56543	880131	0.6
56543	890131	35.7
56543	900131	29.7
56543	910131	42.5
56543	920131	32.3
56543	930131	4.3
56543	940131	33.1
56543	950131	11.8
56543	960131	1.7
56543	970131	26.4
56543	980131	11.1
56543	990131	1.0
56543	000131	28.7
56543	010131	5.4
56543	020131	3.0
56543	030131	19.7
56543	040131	12.3
56543	050131	23.7
56543	060131	1.5
