56483	790508	26.6
56483	800508	65.5
56483	810508	77.0
56483	820508	34.5
56483	830508	39.2
56483	840508	75.9
56483	850508	95.0
56483	860508	54.2
56483	870508	32.1
56483	880508	52.8
56483	890508	34.6
56483	900508	123.5
56483	910508	11.9
56483	920508	53.5
56483	930508	19.3
56483	940508	22.8
56483	950508	31.1
56483	960508	46.9
56483	970508	57.1
56483	980508	43.0
56483	990508	58.8
56483	000508	49.4
56483	010508	31.0
56483	020508	39.6
56483	030508	24.6
56483	040508	56.4
56483	050508	33.0
56483	060508	73.5
56483	070508	44.0
56483	080508	40.6
56483	090508	25.6
56483	100508	42.1
56483	110508	30.7
56483	120508	74.7
56483	130508	53.0
56483	140508	34.7
56483	150508	25.3
56483	160508	25.5
56483	170508	13.2
56483	180508	31.4
56483	190508	32.4
56483	200508	18.0
56489	790508	31.0
56489	800508	43.0
56489	810508	72.3
56489	820508	19.8
56489	830508	29.0
56489	840508	55.7
56489	850508	61.2
56489	860508	27.9
56489	870508	25.8
56489	880508	43.1
56489	890508	31.4
56489	900508	121.7
56489	910508	14.2
56489	920508	46.0
56489	930508	25.6
56489	940508	13.3
56489	950508	26.2
56489	960508	33.7
56489	970508	53.2
56489	980508	34.6
56489	990508	45.1
56489	000508	42.7
56489	010508	29.5
56489	020508	34.2
56489	030508	20.9
56489	040508	43.9
56489	050508	22.0
56489	060508	95.7
56489	070508	55.6
56489	080508	35.7
56489	090508	26.1
56489	100508	34.5
56489	110508	28.0
56489	120508	54.4
56489	130508	48.7
56489	140508	31.8
56489	150508	23.7
56489	160508	24.9
56489	170508	12.3
56489	180508	29.1
56489	190508	28.1
56489	200508	21.0
56497	790508	37.6
56497	800508	49.2
56497	810508	90.1
56497	820508	30.5
56497	830508	32.6
56497	840508	79.1
56497	850508	92.8
56497	860508	61.2
56497	870508	36.9
56497	880508	53.9
56497	890508	39.2
56497	900508	92.2
56497	910508	18.4
56497	920508	60.4
56497	930508	32.3
56497	940508	17.8
56497	950508	28.2
56497	960508	47.0
56497	970508	57.4
56497	980508	49.5
56497	990508	69.2
56497	000508	69.5
56497	010508	31.1
56497	020508	43.0
56497	030508	38.0
56497	040508	63.5
56497	050508	39.7
56497	060508	53.3
56497	070508	47.5
56497	080508	34.4
56497	090508	47.0
56497	100508	52.2
56497	110508	31.4
56497	120508	66.6
56497	130508	55.9
56497	140508	45.2
56497	150508	43.4
56497	160508	31.7
56497	170508	14.3
56497	180508	41.6
56497	190508	41.6
56497	200508	27.7
56543	790508	10.3
56543	800508	26.5
56543	810508	18.0
56543	820508	5.3
56543	830508	14.4
56543	840508	31.0
56543	850508	5.5
56543	860508	27.5
56543	870508	15.1
56543	880508	57.1
56543	890508	29.9
56543	900508	48.2
56543	910508	78.5
56543	920508	21.9
56543	930508	11.1
56543	940508	10.4
56543	950508	46.5
56543	960508	37.8
56543	970508	7.9
56543	980508	15.9
56543	990508	36.9
56543	000508	36.2
56543	010508	68.9
56543	020508	60.7
56543	030508	13.1
56543	040508	73.0
56543	050508	12.1
56543	060508	63.2
56543	070508	142.5
56543	080508	60.0
56543	090508	14.0
56543	100508	33.5
56543	110508	20.0
56543	120508	9.8
56543	130508	44.7
56543	140508	28.9
56543	150508	20.8
56543	160508	34.7
56543	170508	35.0
56543	180508	28.0
56543	190508	18.9
56543	200508	17.5
56567	790508	7.1
56567	800508	19.2
56567	810508	25.4
56567	820508	0.4
56567	830508	8.4
56567	840508	9.5
56567	850508	0.7
56567	860508	17.5
56567	870508	12.1
56567	880508	14.5
56567	890508	13.3
56567	900508	57.0
56567	910508	46.6
56567	920508	4.4
56567	930508	2.2
56567	940508	14.1
56567	950508	32.5
56567	960508	23.9
56567	970508	2.4
56567	980508	9.0
56567	990508	14.9
56567	000508	27.4
56567	010508	48.2
56567	020508	67.0
56567	030508	1.0
56567	040508	28.0
56567	050508	0.7
56567	060508	29.8
56567	070508	113.2
56567	080508	56.2
56567	090508	2.0
56567	100508	2.6
56567	110508	24.0
56567	120508	2.1
56567	130508	28.8
56567	140508	5.1
56567	150508	12.6
56567	160508	13.5
56567	170508	31.3
56567	180508	7.2
56567	190508	2.2
56567	200508	9.0
56582	790508	33.1
56582	800508	51.0
56582	810508	65.3
56582	820508	32.2
56582	830508	42.8
56582	840508	73.7
56582	850508	74.9
56582	860508	69.9
56582	870508	48.1
56582	880508	71.5
56582	890508	36.9
56582	900508	112.2
56582	910508	27.8
56582	920508	58.3
56582	930508	27.9
56582	940508	23.3
56582	950508	25.5
56582	960508	44.1
56582	970508	62.6
56582	980508	42.3
56582	990508	51.5
56582	000508	57.9
