56867	2359	10107	1107.2	镇沅	一般站	
56869	2404	10158	1498.2	新平	一般站	
56870	2440	10210	1576.3	易门	一般站	
56871	2439	10236	1894.2	晋宁	一般站	
56872	2457	10237	2360.0	太华山	一般站	
56873	2441	10255	1788.5	澄江	一般站	
56875	2420	10233	1717.5	玉溪	基本站	
56876	2417	10246	1732.5	江川	一般站	
56878	2408	10245	1802.4	通海	一般站	
56879	2412	10255	1610.3	华宁	一般站	
56880	2455	10310	1532.9	宜良	一般站	
56881	2445	10316	1694.7	石林	一般站	
56882	2453	10248	1909.2	呈贡	一般站	
56883	2450	10359	1846.2	师宗	一般站	
56885	2424	10327	1416.7	弥勒	一般站	
56886	2432	10346	1705.5	泸西	基本站	
56889	2403	10410	1518.5	丘北	一般站	
56891	2459	10419	1482.4	罗平	一般站	
56898	2411	10224	1542.8	峨山	一般站	
56944	2309	9916	1280.7	沧源	一般站	
56946	2333	9924	1104.8	耿马	基本站	
56948	2238	9936	1156.1	西盟	一般站	
56949	2219	9936	946.1	孟连	一般站	
56950	2328	9948	1044.0	双江	一般站	
56951	2353	10005	1502.6	临沧	基本站	
56952	2330	10042	914.0	景谷	一般站	
56954	2234	9956	1054.4	澜沧	基本站	
56958	2155	10025	1177.5	勐海	一般站	
56959	2200	10047	583.0	景洪	基本站	
56961	2302	10103	1321.3	宁洱	一般站	
56962	2325	10140	1315.3	墨江	一般站	
56964	2247	10058	1302.9	思茅	基本站	
56966	2336	10159	401.6	元江	基准站	
56969	2129	10134	632.9	勐腊	基准站	
56970	2342	10229	1419.9	石屏	一般站	
56973	2337	10250	1310.0	建水	一般站	
56975	2322	10226	975.9	红河	一般站	
56977	2235	10151	1121.0	江城	基本站	
56978	2300	10225	1640.7	绿春	一般站	
56982	2342	10315	1055.8	开远	一般站	
56984	2323	10309	1717.7	个旧	一般站	
56985	2323	10323	1301.9	蒙自	基准站	
56986	2259	10341	1412.1	屏边	基本站	
56987	2247	10314	1261.1	金平	一般站	
56991	2337	10420	1561.1	砚山	基本站	
56992	2327	10442	1508.1	西畴	一般站	
56994	2323	10415	1277.1	文山	一般站	
59007	2404	10504	1251.4	广南	基本站	
59205	2339	10538	688.3	富宁	一般站	
56598	2708	10444	1538.1	赫章	一般站	
56691	2652	10417	2238.6	威宁	基准站	
56693	2635	10452	1817.2	水城	基本站	
56792	2547	10458	1648.5	普安	基本站	
56793	2543	10428	1796.0	盘县	基本站	
57800	2646	10522	1458.6	纳雍	一般站	
57805	2641	10546	1320.8	织金	基本站	
57806	2615	10554	1430.5	安顺	基本站	
57807	2612	10528	1363.2	六枝	一般站	
57808	2619	10545	1275.7	普定	一般站	
57809	2604	10545	1252.0	镇宁	一般站	
57814	2625	10616	1299.2	平坝	一般站	
57818	2602	10627	1141.1	长顺	一般站	
57900	2550	10513	1553.6	晴隆	一般站	
57902	2526	10511	1379.3	兴仁	基准站	
57903	2556	10536	1138.4	关岭	一般站	
57905	2524	10538	1063.8	贞丰	一般站	
57906	2511	10605	567.0	望谟	基本站	
57907	2505	10454	1300.7	兴义	基本站	
57908	2507	10529	1393.5	安龙	一般站	
57909	2459	10549	584.8	册亨	一般站	
57910	2546	10605	1198.8	紫云	基本站	
57912	2608	10638	992.1	惠水	基本站	
56038	3259	9806	4201.0	石渠	基本站	
56079	3335	10258	3442.6	若尔盖	基本站	
56097	3316	10414	1408.0	九寨沟	一般站	
56144	3148	9835	3185.0	德格	基本站	
56146	3137	10000	3394.6	甘孜	基准站	
56147	3113	9850	3261.3	白玉	一般站	
56152	3217	10020	3895.8	色达	基本站	
56158	3124	10040	3251.4	炉霍	一般站	
56164	3216	10059	3286.0	壤塘	一般站	
56167	3059	10107	2959.2	道孚	基本站	
56168	3129	10204	2170.1	金川	一般站	
56171	3254	10142	3276.3	阿坝	一般站	
56172	3154	10214	2666.3	马尔康	基本站	
56173	3248	10233	3492.8	红原	基准站	
56178	3100	10221	2368.6	小金	基本站	
56181	3041	10342	543.3	崇州	一般站	
56182	3239	10334	2852.1	松潘	基本站	
56183	3128	10335	1326.8	汶川	一般站	
56185	3205	10259	2401.3	黑水	一般站	
56186	3120	10412	590.2	绵竹	一般站	
56187	3045	10352	548.9	温江	基本站	
56188	3100	10340	699.7	都江堰	基本站	
56189	3059	10356	582.9	彭州	一般站	
56190	3133	10433	520.6	安县	一般站	
56193	3225	10431	894.9	平武	一般站	
56194	3138	10427	598.4	北川	一般站	
56195	3148	10444	544.3	江油	一般站	
56196	3127	10444	523.7	绵阳	基准站	
56197	3109	10410	536.8	什邡	一般站	
56198	3119	10430	526.7	德阳	一般站	
56199	3102	10441	424.7	中江	一般站	
56247	3000	9906	2590.2	巴塘	基本站	
56251	3056	10019	2999.2	新龙	基本站	
56257	3000	10016	3950.5	理塘	基本站	
56263	3053	10153	1951.0	丹巴	一般站	
56267	3002	10101	2602.2	雅江	一般站	
56272	3049	10353	559.7	郫县	一般站	
56276	3027	10349	468.2	新津	一般站	
56279	3009	10256	683.9	芦山	一般站	
56280	3005	10307	692.4	名山	一般站	
56281	3011	10330	512.0	蒲江	一般站	
56284	3025	10329	502.6	邛崃	一般站	
56285	3036	10331	525.3	大邑	一般站	
56286	3033	10415	516.3	龙泉驿	一般站	
56287	2959	10300	629.4	雅安	基本站	
56288	3035	10355	495.8	双流	一般站	
56289	3012	10352	438.2	彭山	一般站	
56290	3047	10411	515.7	新都	一般站	
56291	3058	10417	474.7	广汉	一般站	
56295	3023	10433	449.7	简阳	一般站	
56296	3051	10426	449.5	金堂	一般站	
56297	3001	10409	437.7	仁寿	一般站	
56298	3008	10436	417.9	资阳	一般站	
56357	2903	10018	3728.6	稻城	基本站	
56371	2955	10214	1322.4	泸定	一般站	
56373	2947	10251	763.7	荥经	一般站	
56374	3003	10158	2615.5	康定	基本站	
56376	2921	10238	1098.7	汉源	一般站	
56378	2914	10221	891.9	石棉	一般站	
56380	2953	10321	572.4	洪雅	一般站	
56381	3001	10331	497.4	丹棱	一般站	
56382	2944	10336	408.3	夹江	一般站	
56383	2950	10352	456.4	青神	一般站	
56384	2936	10329	447.9	峨眉	一般站	
56385	2931	10320	3048.3	峨眉山	基本站	
56386	2934	10345	425.2	乐山	基准站	
56389	2912	10357	388.8	犍为	一般站	
56390	2940	10404	405.6	井研	一般站	
56391	3005	10349	416.6	眉山	一般站	
56393	2946	10451	370.9	资中	一般站	
56394	2927	10426	385.3	荣县	一般站	
56395	2931	10440	349.5	威远	一般站	
56396	2921	10446	353.8	自贡	一般站	
56399	2911	10459	307.4	富顺	一般站	
56441	2843	9917	2424.1	得荣	一般站	
56443	2856	9948	2843.1	乡城	一般站	
56459	2756	10116	2424.6	木里	基本站	
56462	2900	10130	2931.4	九龙	基本站	
56473	2857	10246	1061.5	甘洛	一般站	
56474	2833	10210	1775.2	冕宁	一般站	
56475	2839	10231	1660.1	越西	基本站	
56478	2818	10226	1819.3	喜德	一般站	
56479	2800	10251	2133.7	昭觉	基本站	
56487	2820	10308	1945.1	美姑	一般站	
56491	2842	10434	288.2	宜宾县	一般站	
56492	2848	10436	342.1	宜宾	基本站	
56493	2851	10458	294.0	南溪	一般站	
56494	2839	10409	463.2	屏山	一般站	
56565	2726	10131	2545.0	盐源	基本站	
56569	2725	10211	1381.2	德昌	一般站	
56571	2754	10216	1592.7	西昌	基本站	
56575	2722	10233	1429.2	普格	一般站	
56578	2704	10245	994.8	宁南	一般站	
56580	2743	10248	2461.5	布拖	一般站	
56584	2742	10315	1093.7	金阳	一般站	
56592	2826	10431	360.9	高县	一般站	
56665	2641	10151	1141.5	盐边	一般站	
56666	2635	10143	1191.3	攀枝花	基本站	
56670	2654	10207	1105.1	米易	一般站	
56671	2639	10215	1788.6	会理	基准站	
56674	2630	10144	1109.1	仁和	一般站	
56675	2639	10235	1695.7	会东	一般站	
57204	3235	10514	802.0	青川	一般站	
57206	3226	10551	513.5	广元	基本站	
57208	3201	10528	537.4	剑阁	一般站	
57216	3221	10650	580.5	南江	一般站	
57217	3214	10617	486.9	旺苍	一般站	
57237	3204	10802	675.0	万源	基准站	
57303	3144	10555	461.1	苍溪	一般站	
57304	3140	10510	517.7	梓潼	一般站	
57306	3135	10558	385.4	阆中	基本站	
57307	3106	10505	406.1	三台	一般站	
57308	3113	10523	422.5	盐亭	一般站	
57309	3059	10553	379.4	西充	一般站	
57313	3152	10646	416.3	巴中	基本站	
57314	3121	10604	406.9	南部	一般站	
57315	3132	10624	656.8	仪陇	一般站	
57317	3102	10625	326.1	蓬安	一般站	
57320	3156	10713	483.1	通江	一般站	
57324	3135	10705	365.1	平昌	一般站	
57401	3052	10522	384.3	射洪	一般站	
57402	3046	10542	395.5	蓬溪	一般站	
57405	3030	10533	355.3	遂宁	基本站	
57407	3017	10502	463.8	乐至	一般站	
57408	3007	10521	339.6	安岳	一般站	
57411	3047	10606	311.0	高坪	基本站	
57503	2937	10507	351.4	东兴区	基本站	
57507	2920	10518	374.2	隆昌	一般站	
57333	3157	10840	800.0	城口	一般站	
57502	2942	10542	395.3	大足	基本站	
57505	2925	10535	324.0	荣昌	一般站	
55279	3123	9001	4701.2	班戈	基本站	
55294	3221	9106	4801.2	安多	基本站	
55299	3129	9204	4508.2	那曲	基准站	
55472	3057	8838	4673.2	申扎	基准站	
55493	3029	9106	4201.2	当雄	基本站	
55569	2905	8736	4001.2	拉孜	基本站	
55572	2941	8906	4001.3	南木林	一般站	
55578	2915	8853	3837.2	日喀则	基准站	
55585	2926	9010	3810.6	尼木	基本站	
55589	2918	9059	3556.5	贡嘎	一般站	
55591	2940	9108	3650.1	拉萨	基本站	
55593	2951	9144	3805.1	墨竹工卡	一般站	
55597	2902	9141	3741.2	琼结	一般站	
55598	2915	9146	3552.9	泽当	基本站	
55664	2838	8705	4301.2	定日	基本站	
55680	2855	8936	4041.2	江孜	基本站	
55681	2858	9024	4433.7	浪卡子	一般站	
55696	2825	9228	3861.0	隆子	基本站	
55773	2744	8905	4301.2	帕里	基本站	
56106	3153	9347	4024.0	索县	基本站	
56109	3129	9347	3941.2	比如	一般站	
56116	3125	9536	3874.3	丁青	基本站	
56128	3113	9636	3811.2	类乌齐	一般站	
56137	3109	9710	3316.2	昌都	基本站	
56202	3040	9317	4490.0	嘉黎	基本站	
56223	3045	9550	3641.2	洛隆	基本站	
56228	3003	9655	3261.0	八宿	一般站	
56307	2909	9235	3261.2	加查	一般站	
56312	2940	9420	2993.0	林芝	基准站	
56331	2940	9750	3781.2	左贡	基本站	
56342	2941	9836	3871.2	芒康	一般站	
